Case Status,Legislation,ICOCaseRef,Received Date,Received Year,Received FY,Received Qtr,Received FY Month,Completed Date,Completed Year,Completed FY,Completed Qtr,FY Completed Month,Sector,SubSector,Submitted About Account,Decision,DecisionDetail1,DecisionDetail2,ISCyberIncident
Completed,GDPR,IC-358180-S4X0,23/01/2025,2025,2024/25,Q4,10-Jan,27/01/2025,2025,2024/25,Q4,10-Jan,Education and childcare,Academy and Free Schools,The Blue Kite Academy Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Don't know
Completed,GDPR,IC-358275-W6T0,23/01/2025,2025,2024/25,Q4,10-Jan,27/01/2025,2025,2024/25,Q4,10-Jan,Central Government,Executive agencies,The Coal Authority,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358109-F1M8,23/01/2025,2025,2024/25,Q4,10-Jan,27/01/2025,2025,2024/25,Q4,10-Jan,Education and childcare,Academy and Free Schools,The Forest School,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358426-J9D1,24/01/2025,2025,2024/25,Q4,10-Jan,27/01/2025,2025,2024/25,Q4,10-Jan,Local government,"Unitary Authority (London Borough, Mets and Councils in Scotland and Wales)",The Vale of Glamorgan Council,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358257-X7X7,23/01/2025,2025,2024/25,Q4,10-Jan,27/01/2025,2025,2024/25,Q4,10-Jan,Legal,Legal professionals,Thompsons Solicitors LLP,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358311-M9P0,24/01/2025,2025,2024/25,Q4,10-Jan,27/01/2025,2025,2024/25,Q4,10-Jan,Utilities,Utility companies,United Utilities Group PLC,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-355297-T6B6,13/01/2025,2025,2024/25,Q4,10-Jan,27/01/2025,2025,2024/25,Q4,10-Jan,Health,Secondary care,University Hospitals of Derby and Burton,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-349635-L8L2,06/12/2024,2024,2024/25,Q3,09-Dec,27/01/2025,2025,2024/25,Q4,10-Jan,Health,Secondary care,West London NHS Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358419-T3N3,24/01/2025,2025,2024/25,Q4,10-Jan,27/01/2025,2025,2024/25,Q4,10-Jan,Social care,Residential care,ZERO THREE CARE HOMES LLP,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Case Officer Review Completed,GDPR,IC-358240-W9F0,23/01/2025,2025,2024/25,Q4,10-Jan,27/01/2025,2025,2024/25,Q4,10-Jan,Charitable and voluntary,Unassigned,Diverse Abilities Plus Ltd,No Further Action,Not PDB,Unassigned,No
Completed,GDPR,IC-358288-K3S5,23/01/2025,2025,2024/25,Q4,10-Jan,27/01/2025,2025,2024/25,Q4,10-Jan,Local government,District Council,Dorset Council,No Further Action,Not PDB,Unassigned,No
Completed,GDPR,IC-358603-P5L1,24/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Education and childcare,Academy and Free Schools,Aldridge Education,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358679-K9Q3,24/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Education and childcare,Academy and Free Schools,Altus Education Partnership,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358652-W3D1,24/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,"Finance, insurance and credit",Financial services and advice,Ambienta Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-358786-H4Q7,24/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Political,Member of Parliament,Anon DC,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358824-W1K1,27/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Charitable and voluntary,Local charities,Ashenground Community Centre,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-358807-Z2H2,24/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Land or property services,Property management,Aspen Park Road Management Company,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358421-T4Y5,24/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Charitable and voluntary,Local charities,Autism West Midlands,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358623-H7N0,24/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Transport and leisure,Accommodation providers,Badrutt's Palace Hotel AG,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-358744-D7F1,24/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Retail and manufacture,Supplier of services,Bloomsbury Historical Consultancy Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358629-T8J5,24/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Local government,Borough Council,Borough Council of Pendle,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358682-L7V1,25/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Retail and manufacture,Supplier of goods,Buyur Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358664-M6Q8,24/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,"Finance, insurance and credit",Debt collection/tracing,Cabot Credit Management Group Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-358536-S9J1,24/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Local government,"Unitary Authority (London Borough, Mets and Councils in Scotland and Wales)",Ceredigion County Council,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358650-V6P7,24/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Retail and manufacture,Supplier of goods,Clubhouse Golf Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-358730-M9Q9,24/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Education and childcare,Unassigned,Crigglestone St James CE Primary Academy,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Don't know
Completed,GDPR,IC-358716-H2C4,24/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Legal,Legal professionals,Duncan Lewis Solicitors Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358615-G5X2,24/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Transport and leisure,Unassigned,Edinburgh Airport Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358738-N3N5,24/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Health,Healthcare and pharmaceuticals,Elysium Neurological Services (Badby) Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358692-J8S2,24/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Retail and manufacture,Manufacturing,English Braids Limited ,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-358706-N0Q8,24/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Land or property services,Estate agency / letting agency,Estates & Management Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358689-Q7J0,24/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Legal,Legal professionals,Freemans Solicitors,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358842-L4D4,25/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Legal,Legal professionals,Gatling Solicitors Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-358641-P0V8,24/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Education and childcare,Unassigned,Girls' Learning Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358634-D3M8,24/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Charitable and voluntary,Local charities,Guy's and St Thomas' Foundation,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-358747-Y5X6,24/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Land or property services,Housing association,Havebury Housing Partnership,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358710-V7Y2,24/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Land or property services,Estate agency / letting agency,Jamie Moore Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358671-Q7Y7,24/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,"Finance, insurance and credit",Financial services and advice,Johnston Carmichael Wealth Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358691-V7G7,24/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Charitable and voluntary,National charities,MAG (Mines Advisory Group),Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358636-B4N7,24/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Education and childcare,Academy and Free Schools,Marlow Education Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358737-L3Z0,24/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Legal,Legal professionals,Payne Hicks Beach LLP,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358489-P0T0,24/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,"Finance, insurance and credit",Accountancy and Payroll,Pendeen Accountants Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Don't know
Completed,GDPR,IC-358672-N2D6,25/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,General business,Not for profit companies,Public Library of Science,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-358858-Q5K2,26/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Education and childcare,Academy and Free Schools,QEHC Academy Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358777-M1T9,24/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Health,General Practitioner,Rothschild House Group,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358622-R0T2,24/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Health,Healthcare and pharmaceuticals,Sonderwell Bidco Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358640-C4T9,24/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Education and childcare,Academy and Free Schools,South Pennine Academies,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-358667-F9S8,24/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Retail and manufacture,Supplier of services,Staff Absence Management Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358735-X2B4,24/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Charitable and voluntary,National charities,The National Autistic Society,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358697-B2L3,27/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Land or property services,Estate agency / letting agency,THE PHILIP JAMES PARTNERSHIP LIMITED,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358624-X3P5,24/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Education and childcare,Maintained schools,The Westgate School,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358816-F2Q4,25/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Education and childcare,Private schools,Threemilestone Education Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358668-H3V8,24/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Legal,Legal professionals,TLT LLP,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358616-S2W9,24/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Membership association,Employment and Trade Unions,Unison,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-358630-R1Y3,24/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Charitable and voluntary,National charities,UWC Atlantic College,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358851-W8M7,27/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Health,Secondary care,West London NHS Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358873-H4R4,24/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Local government,"Unitary Authority (London Borough, Mets and Councils in Scotland and Wales)",West Northamptonshire Council,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-355337-L9Q2,13/01/2025,2025,2024/25,Q4,10-Jan,28/01/2025,2025,2024/25,Q4,10-Jan,Health,Secondary care,Wirral University Teaching Hospital NHS Foundation Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-352838-K6Y1,20/12/2024,2024,2024/25,Q3,09-Dec,28/01/2025,2025,2024/25,Q4,10-Jan,Health,Healthcare and pharmaceuticals,"Intercept Pharmaceuticals, Inc.",No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-358892-D4P6,27/01/2025,2025,2024/25,Q4,10-Jan,29/01/2025,2025,2024/25,Q4,10-Jan,Charitable and voluntary,Local charities,Alexander Devine Childrens Hospice,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-359102-X9F2,27/01/2025,2025,2024/25,Q4,10-Jan,29/01/2025,2025,2024/25,Q4,10-Jan,Health,General Practitioner,Asplands Medical Centre,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358822-C5K7,24/01/2025,2025,2024/25,Q4,10-Jan,29/01/2025,2025,2024/25,Q4,10-Jan,Transport and leisure,Accommodation providers,Brama Hotels Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-359190-D3D7,27/01/2025,2025,2024/25,Q4,10-Jan,29/01/2025,2025,2024/25,Q4,10-Jan,Legal,Legal professionals,Chattertons Legal Services Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-359043-F3J1,27/01/2025,2025,2024/25,Q4,10-Jan,29/01/2025,2025,2024/25,Q4,10-Jan,Local government,"Unitary Authority (London Borough, Mets and Councils in Scotland and Wales)",Cheshire West and Chester Council,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358976-C8B9,27/01/2025,2025,2024/25,Q4,10-Jan,29/01/2025,2025,2024/25,Q4,10-Jan,"Finance, insurance and credit",Insurance,CIM Management Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-358826-K7X0,25/01/2025,2025,2024/25,Q4,10-Jan,29/01/2025,2025,2024/25,Q4,10-Jan,Charitable and voluntary,Local charities,Community360,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-357798-C1Q0,22/01/2025,2025,2024/25,Q4,10-Jan,29/01/2025,2025,2024/25,Q4,10-Jan,General business,Supplier of services,Darryl-Robert Aesthetics Ltd ,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-354649-M5J4,09/01/2025,2025,2024/25,Q4,10-Jan,29/01/2025,2025,2024/25,Q4,10-Jan,Local government,"Unitary Authority (London Borough, Mets and Councils in Scotland and Wales)",Doncaster Metropolitan Borough Council,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-358819-X4D9,24/01/2025,2025,2024/25,Q4,10-Jan,29/01/2025,2025,2024/25,Q4,10-Jan,"Finance, insurance and credit",Financial services and advice,Franklin Templeton Fund Management Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
