Case Status,Legislation,ICOCaseRef,Received Datetime,Received Year,Received FY,Received Qtr,Received FY Month,Completed Date,Completed Year,Completed FY,Completed Qtr,FY Completed Month,Completed Financial Week,Sector,SubSector,Submitted About Account,Decision,DecisionDetail1,DecisionDetail2,ISCyberIncident
Completed,GDPR,IC-329403-R9C9,30/08/2024,2024,2024/25,Q2,05-Aug,03/09/2024,2024,2024/25,Q2,06-Sep,23,Local government,"Unitary Authority (London Borough, Mets and Councils in Scotland and Wales)",London Borough of Redbridge,No Further Action,Not PDB,Unassigned,Yes
Completed,GDPR,IC-329189-R3T5,01/09/2024,2024,2024/25,Q2,06-Sep,03/09/2024,2024,2024/25,Q2,06-Sep,23,Retail and manufacture,Manufacturing,Mars Wrigley Confectionery UK Limited,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-329521-R0N2,02/09/2024,2024,2024/25,Q2,06-Sep,03/09/2024,2024,2024/25,Q2,06-Sep,23,Charitable and voluntary,Local charities,Merton Centre for Independent Living ,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-329419-N7R3,02/09/2024,2024,2024/25,Q2,06-Sep,03/09/2024,2024,2024/25,Q2,06-Sep,23,Legal,Legal professionals,National Motoring Lawyers,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-329465-R8G1,02/09/2024,2024,2024/25,Q2,06-Sep,03/09/2024,2024,2024/25,Q2,06-Sep,23,Health,Advisory boards and panels,NHS SUSSEX INTEGRATED CARE BOARD,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-329143-Z7Y7,30/08/2024,2024,2024/25,Q2,05-Aug,03/09/2024,2024,2024/25,Q2,06-Sep,23,Social care,Domiciliary care,Prestige Nursing Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-329161-H5V7,30/08/2024,2024,2024/25,Q2,05-Aug,03/09/2024,2024,2024/25,Q2,06-Sep,23,"Finance, insurance and credit",Financial services and advice,Quilvest Capital Partners UK Ltd,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-326407-X6V4,16/08/2024,2024,2024/25,Q2,05-Aug,03/09/2024,2024,2024/25,Q2,06-Sep,23,Retail and manufacture,Manufacturing,SIL HOLDINGS LIMITED,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-329632-F5W3,03/09/2024,2024,2024/25,Q2,06-Sep,03/09/2024,2024,2024/25,Q2,06-Sep,23,Health,Healthcare and pharmaceuticals,Sonderwell Bidco Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-325676-H0S2,14/08/2024,2024,2024/25,Q2,05-Aug,03/09/2024,2024,2024/25,Q2,06-Sep,23,Health,General Practitioner,The Exchange Surgery,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-255721-S0Z8,01/09/2023,2023,2023/24,Q2,06-Sep,03/09/2024,2024,2024/25,Q2,06-Sep,23,Retail and manufacture,Supplier of goods,The Freecycle Network,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-329479-R7H7,30/08/2024,2024,2024/25,Q2,05-Aug,03/09/2024,2024,2024/25,Q2,06-Sep,23,Regulators,Regulatory Body,The Regulation and Quality Improvement Authority,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-326793-T2Y3,19/08/2024,2024,2024/25,Q2,05-Aug,03/09/2024,2024,2024/25,Q2,06-Sep,23,Health,General Practitioner,Village Health Group,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-329366-G9X9,02/09/2024,2024,2024/25,Q2,06-Sep,04/09/2024,2024,2024/25,Q2,06-Sep,23,Health,Healthcare and pharmaceuticals,Amgen Limited,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-324985-G0V4,09/08/2024,2024,2024/25,Q2,05-Aug,04/09/2024,2024,2024/25,Q2,06-Sep,23,Retail and manufacture,Supplier of services,Ark Sustainability Ltd,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-324982-Y8Y8,09/08/2024,2024,2024/25,Q2,05-Aug,04/09/2024,2024,2024/25,Q2,06-Sep,23,General business,Business advice and consultancy,Ark Workplace Risk Limited,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-329378-Q4H1,02/09/2024,2024,2024/25,Q2,06-Sep,04/09/2024,2024,2024/25,Q2,06-Sep,23,Health,Pharmacist,Bestway National Chemists Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-329825-R7J7,04/09/2024,2024,2024/25,Q2,06-Sep,04/09/2024,2024,2024/25,Q2,06-Sep,23,Health,General Practitioner,Central Park Surgery,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-329728-Y8Y8,03/09/2024,2024,2024/25,Q2,06-Sep,04/09/2024,2024,2024/25,Q2,06-Sep,23,Local government,"Unitary Authority (London Borough, Mets and Councils in Scotland and Wales)",Ceredigion County Council,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-287474-M0F9,08/02/2024,2024,2023/24,Q4,11-Feb,04/09/2024,2024,2024/25,Q2,06-Sep,23,Justice,Police Forces,Chief Constable Hampshire Constabulary,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-326695-T9Q6,19/08/2024,2024,2024/25,Q2,05-Aug,04/09/2024,2024,2024/25,Q2,06-Sep,23,Justice,Police Forces,Chief Constable Hertfordshire Constabulary,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-329801-F2M6,04/09/2024,2024,2024/25,Q2,06-Sep,04/09/2024,2024,2024/25,Q2,06-Sep,23,Justice,Police Forces,Chief Constable Warwickshire Police,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-329381-C2R8,02/09/2024,2024,2024/25,Q2,06-Sep,04/09/2024,2024,2024/25,Q2,06-Sep,23,Transport and leisure,Entertainment providers,Derbyshire County Cricket Club,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-329646-M7L9,03/09/2024,2024,2024/25,Q2,06-Sep,04/09/2024,2024,2024/25,Q2,06-Sep,23,Health,Secondary care,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-329865-F0Y3,04/09/2024,2024,2024/25,Q2,06-Sep,04/09/2024,2024,2024/25,Q2,06-Sep,23,Retail and manufacture,Supplier of goods,Ergea UK and Ireland Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-329768-Z4V4,03/09/2024,2024,2024/25,Q2,06-Sep,04/09/2024,2024,2024/25,Q2,06-Sep,23,General business,Security,Essential Security Systems Ltd ,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-325723-Q8R9,14/08/2024,2024,2024/25,Q2,05-Aug,04/09/2024,2024,2024/25,Q2,06-Sep,23,Retail and manufacture,Manufacturing,Future Advanced Manufacture Limited,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-325767-M4F7,14/08/2024,2024,2024/25,Q2,05-Aug,04/09/2024,2024,2024/25,Q2,06-Sep,23,Membership association,Clubs,Glebe Gardens Allotment Association,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-329777-M4D1,04/09/2024,2024,2024/25,Q2,06-Sep,04/09/2024,2024,2024/25,Q2,06-Sep,23,Land or property services,Estate agency / letting agency,Greys Estate Agents Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-327641-M6W4,22/08/2024,2024,2024/25,Q2,05-Aug,04/09/2024,2024,2024/25,Q2,06-Sep,23,Education and childcare,Unassigned,Harmeny Education Trust Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-323920-X6R1,06/08/2024,2024,2024/25,Q2,05-Aug,04/09/2024,2024,2024/25,Q2,06-Sep,23,Education and childcare,Unassigned,Hednesford Valley High School,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-324973-T8N3,09/08/2024,2024,2024/25,Q2,05-Aug,04/09/2024,2024,2024/25,Q2,06-Sep,23,Retail and manufacture,Supplier of services,Helix International Group Limited,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-329185-G0W4,31/08/2024,2024,2024/25,Q2,05-Aug,04/09/2024,2024,2024/25,Q2,06-Sep,23,Land or property services,Property management,Hesperos Residential,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-329823-Z4F1,04/09/2024,2024,2024/25,Q2,06-Sep,04/09/2024,2024,2024/25,Q2,06-Sep,23,Education and childcare,Unassigned,Hiltingbury Infant School,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-329721-H1P2,03/09/2024,2024,2024/25,Q2,06-Sep,04/09/2024,2024,2024/25,Q2,06-Sep,23,Education and childcare,Academy and Free Schools,Horizon Academy Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-324838-C0J7,09/08/2024,2024,2024/25,Q2,05-Aug,04/09/2024,2024,2024/25,Q2,06-Sep,23,Retail and manufacture,Supplier of goods,Hytorc (Unex) Limited,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-303917-Y4G1,27/04/2024,2024,2024/25,Q1,01-Apr,04/09/2024,2024,2024/25,Q2,06-Sep,23,Education and childcare,Academy and Free Schools,John Taylor Multi Academy Trust (JTMAT),Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-329697-N4C9,03/09/2024,2024,2024/25,Q2,06-Sep,04/09/2024,2024,2024/25,Q2,06-Sep,23,Retail and manufacture,Supplier of goods,Kawasaki Motors UK Branch of Kawasaki Motors Europe N V,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-329526-D8D9,03/09/2024,2024,2024/25,Q2,06-Sep,04/09/2024,2024,2024/25,Q2,06-Sep,23,Education and childcare,"Nursery, playgroups and After School club",Magic Sparks Nursery,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-324971-C9T3,09/08/2024,2024,2024/25,Q2,05-Aug,04/09/2024,2024,2024/25,Q2,06-Sep,23,Land or property services,Building and property construction,Mcphillips (Wellington) Limited,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-329726-N9X6,03/09/2024,2024,2024/25,Q2,06-Sep,04/09/2024,2024,2024/25,Q2,06-Sep,23,Charitable and voluntary,Local charities,Mind In Tower Hamlets And Newham,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-329727-Y6Y9,03/09/2024,2024,2024/25,Q2,06-Sep,04/09/2024,2024,2024/25,Q2,06-Sep,23,"Finance, insurance and credit",Financial services and advice,Moneygram International Limited,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-328299-Z1L4,23/08/2024,2024,2024/25,Q2,05-Aug,04/09/2024,2024,2024/25,Q2,06-Sep,23,"Finance, insurance and credit",Banks and Building Societies,National Westminster Bank PLC,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-325919-W8P1,15/08/2024,2024,2024/25,Q2,05-Aug,04/09/2024,2024,2024/25,Q2,06-Sep,23,Education and childcare,Academy and Free Schools,"New Close Primary School, Acorn Education Trust.",Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-329421-S6S3,02/09/2024,2024,2024/25,Q2,06-Sep,04/09/2024,2024,2024/25,Q2,06-Sep,23,Health,Secondary care,NHS Grampian (Grampian Health Board),Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-325172-D1S9,12/08/2024,2024,2024/25,Q2,05-Aug,04/09/2024,2024,2024/25,Q2,06-Sep,23,Health,Secondary care,NHS Grampian (Grampian Health Board),Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-317412-Q2P1,03/07/2024,2024,2024/25,Q2,04-Jul,04/09/2024,2024,2024/25,Q2,06-Sep,23,Health,Secondary care,NHS Grampian (Grampian Health Board),Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-313156-Q4Q5,13/06/2024,2024,2024/25,Q1,03-Jun,04/09/2024,2024,2024/25,Q2,06-Sep,23,Health,Secondary care,NHS Grampian (Grampian Health Board),Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-327030-B3V3,20/08/2024,2024,2024/25,Q2,05-Aug,04/09/2024,2024,2024/25,Q2,06-Sep,23,Health,Public health,NHS Tayside,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-329766-S1F5,04/09/2024,2024,2024/25,Q2,06-Sep,04/09/2024,2024,2024/25,Q2,06-Sep,23,Online Technology and Telecoms,Service providers,Northstar Technology Ltd,No Further Action,Not PDB,Unassigned,Not Provided
Completed,GDPR,IC-329011-Z2W6,30/08/2024,2024,2024/25,Q2,05-Aug,04/09/2024,2024,2024/25,Q2,06-Sep,23,Retail and manufacture,Supplier of goods,Nottingham Ice Centre Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-329832-V5Z7,04/09/2024,2024,2024/25,Q2,06-Sep,04/09/2024,2024,2024/25,Q2,06-Sep,23,Education and childcare,Academy and Free Schools,Owlcotes Multi Academy Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-324058-Q9F5,06/08/2024,2024,2024/25,Q2,05-Aug,04/09/2024,2024,2024/25,Q2,06-Sep,23,Retail and manufacture,Manufacturing,Polyco Healthline Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-324192-S1M3,06/08/2024,2024,2024/25,Q2,05-Aug,04/09/2024,2024,2024/25,Q2,06-Sep,23,Local government,"Unitary Authority (London Borough, Mets and Councils in Scotland and Wales)",Salford City Council,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-329828-F3Z6,04/09/2024,2024,2024/25,Q2,06-Sep,04/09/2024,2024,2024/25,Q2,06-Sep,23,Legal,Legal professionals,Spencer West LLP,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-329131-D8H8,30/08/2024,2024,2024/25,Q2,05-Aug,04/09/2024,2024,2024/25,Q2,06-Sep,23,Retail and manufacture,Supplier of services,Stephens and George Limited,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-329839-R1L7,04/09/2024,2024,2024/25,Q2,06-Sep,04/09/2024,2024,2024/25,Q2,06-Sep,23,Charitable and voluntary,Local charities,SurvivorsUK,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-324977-L8J2,09/08/2024,2024,2024/25,Q2,05-Aug,04/09/2024,2024,2024/25,Q2,06-Sep,23,Online Technology and Telecoms,Software developers,Sustainware Limited,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-326186-N7Y4,15/08/2024,2024,2024/25,Q2,05-Aug,04/09/2024,2024,2024/25,Q2,06-Sep,23,Charitable and voluntary,Unassigned,The Outward Bound Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-329530-J6D1,03/09/2024,2024,2024/25,Q2,06-Sep,04/09/2024,2024,2024/25,Q2,06-Sep,23,Education and childcare,Academy and Free Schools,The Redhill Academy Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-324861-Q1T4,09/08/2024,2024,2024/25,Q2,05-Aug,04/09/2024,2024,2024/25,Q2,06-Sep,23,Charitable and voluntary,National charities,The United Kingdom Committee for UNICEF,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-327092-B2Q7,20/08/2024,2024,2024/25,Q2,05-Aug,04/09/2024,2024,2024/25,Q2,06-Sep,23,Health,General Practitioner,Tunstall Primary Care,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-329750-M3L2,03/09/2024,2024,2024/25,Q2,06-Sep,04/09/2024,2024,2024/25,Q2,06-Sep,23,Transport and leisure,Accommodation providers,Watergate Bay Hotel,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-329178-H1C2,30/08/2024,2024,2024/25,Q2,05-Aug,04/09/2024,2024,2024/25,Q2,06-Sep,23,"Finance, insurance and credit",Financial services and advice,WH Ireland Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-329609-S9H9,03/09/2024,2024,2024/25,Q2,06-Sep,04/09/2024,2024,2024/25,Q2,06-Sep,23,Education and childcare,Higher education,Wigan & Leigh College,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-321316-Z4Q0,19/07/2024,2024,2024/25,Q2,04-Jul,04/09/2024,2024,2024/25,Q2,06-Sep,23,Legal,Legal professionals,Winn Solicitors Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-329384-Z4D7,02/09/2024,2024,2024/25,Q2,06-Sep,05/09/2024,2024,2024/25,Q2,06-Sep,23,Legal,Legal professionals,Anon DC,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-256309-B8R4,06/09/2023,2023,2023/24,Q2,06-Sep,05/09/2024,2024,2024/25,Q2,06-Sep,23,Social care,Unassigned,Athena Housing And Support Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-329836-Q5L1,04/09/2024,2024,2024/25,Q2,06-Sep,05/09/2024,2024,2024/25,Q2,06-Sep,23,"Finance, insurance and credit",Accountancy and Payroll,Azets Holdings Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-329127-R8D4,30/08/2024,2024,2024/25,Q2,05-Aug,05/09/2024,2024,2024/25,Q2,06-Sep,23,Social care,Independent Social Worker,Brighter Futures for Children Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
